track_name,artist,album,release_date,popularity,spotify_url,id,duration_min
One Kiss / I Was Never There,Just Lowkey,One Kiss / I Was Never There,2022-07-24,0,https://open.spotify.com/track/1N7mCyEZyuBw8uv232xD1P,1N7mCyEZyuBw8uv232xD1P,2.8550833333333334
F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,2010-11-12,28,https://open.spotify.com/track/4DZpaWfkmvRsBbPqL7D9rp,4DZpaWfkmvRsBbPqL7D9rp,3.5597666666666665
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,70,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,7K5dzhGda2vRTaAWYI3hrb,3.5902166666666666
I Was Never There Sped Up,Just Lowkey,I Was Never There Sped Up,2022-07-17,0,https://open.spotify.com/track/1HipUgS1ks1nWcLNwb7NA3,1HipUgS1ks1nWcLNwb7NA3,3.1019833333333335
I'm Good (Blue),David Guetta,I'm Good (Blue),2022-08-26,88,https://open.spotify.com/track/4uUG5RXrOk84mYEfFvj3cK,4uUG5RXrOk84mYEfFvj3cK,2.9206333333333334
cinderella's dead,EMELINE,cinderella's dead,2022-04-01,70,https://open.spotify.com/track/5MWXOo8DJwgODtPGaietNz,5MWXOo8DJwgODtPGaietNz,2.0111
"Sex, Drugs, Etc (Sped Up)",Xizt,"Sex, Drugs, Etc (Sped Up)",2022-09-12,0,https://open.spotify.com/track/7MQB6IDnyjaI3WKG2Hr3db,7MQB6IDnyjaI3WKG2Hr3db,2.7529333333333335
Mary On A Cross (TikTok Version),Divine Deluxe Hitz,Mary On A Cross (TikTok Version),2022-09-13,0,https://open.spotify.com/track/1SIAdCt9tdJBgPsLgT9rrN,1SIAdCt9tdJBgPsLgT9rrN,4.0512
SNAP,Rosa Linn,SNAP,2022-03-19,20,https://open.spotify.com/track/76OGwb5RA9h4FxQPT33ekc,76OGwb5RA9h4FxQPT33ekc,2.9925166666666665
If I Would Have Known,Kyle Hume,If I Would Have Known,2021-10-08,61,https://open.spotify.com/track/43zwZPRtS6eJMIuJOtdMub,43zwZPRtS6eJMIuJOtdMub,2.799516666666667
Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,1985,11,https://open.spotify.com/track/75FEaRjZTKLhTrFGsfMUXR,75FEaRjZTKLhTrFGsfMUXR,4.982216666666667
Whatever It Takes,Imagine Dragons,Evolve,2017-06-23,84,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb,6Qn5zhYkTa37e91HC1D7lb,3.354
Dangerous Woman,Ariana Grande,Dangerous Woman,2016-04-01,82,https://open.spotify.com/track/3nef5W8jTkXrOKgCu4kmq7,3nef5W8jTkXrOKgCu4kmq7,3.9324333333333334
Girl On Fire,Alicia Keys,Girl On Fire,2012-09-04,1,https://open.spotify.com/track/6qOEjO2IUD7PjtpsXawq0d,6qOEjO2IUD7PjtpsXawq0d,3.748666666666667
Here With Me,Marshmello,Here With Me,2019-03-08,42,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,5icOoE6VgqFKohjWWNp0Ac,2.605766666666667
Bloody Mary,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,77,https://open.spotify.com/track/53jnnqFSRGMDB9ADrNriCA,53jnnqFSRGMDB9ADrNriCA,4.0793333333333335
2step,Ed Sheeran,=,2021-10-25,65,https://open.spotify.com/track/2SUxn2O9NHL6GHGQFgwCY0,2SUxn2O9NHL6GHGQFgwCY0,2.560433333333333
Eastside (with Halsey & Khalid),benny blanco,Eastside (with Halsey & Khalid),2018-07-12,74,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,0d2iYfpKoM0QCKvcLCkBao,2.89665
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,2019-07-12,73,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,4vUmTMuQqjdnvlZmAH61Qk,3.407766666666667
Dive,Ed Sheeran,÷ (Deluxe),2017-03-03,75,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,51ChrwmUPDJvedPQnIU8Ls,3.974
Don't,Ed Sheeran,x (Deluxe Edition),2014-06-21,74,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,3.664
New Man,Ed Sheeran,÷ (Deluxe),2017-03-03,63,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,5HDPtsnyb3maFmPL8LLUTG,3.1546666666666665
Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),2019-06-28,72,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,4evmHXcjt3bTUHD1cvny97,3.2977666666666665
Bam Bam (feat. Ed Sheeran),Camila Cabello,Bam Bam (feat. Ed Sheeran),2022-03-04,75,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,0QBzMgT7NIeoCYy3sJCof1,3.4345
Galway Girl,Ed Sheeran,÷ (Deluxe),2017-03-03,82,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,0afhq8XCExXpqazXczTSve,2.8471
Love Story,Indila,Mini World,2014-01-01,78,https://open.spotify.com/track/6nGeLlakfzlBcFdZXteDq7,6nGeLlakfzlBcFdZXteDq7,5.271333333333334
Renegade (sped up) - Remix,Xanemusic,Renegade (sped up) [Remix],2023-01-18,0,https://open.spotify.com/track/0xLtOeWVAgJ7ioZXdJDVGF,0xLtOeWVAgJ7ioZXdJDVGF,2.80015
Under x I Was Never - Remix,DJ Fronteo,Under x I Was Never,2022-09-14,0,https://open.spotify.com/track/6g0YiEetLFMZeuWjMXHQD4,6g0YiEetLFMZeuWjMXHQD4,3.3258666666666667
Alarm,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,64,https://open.spotify.com/track/572xshmOviSGH70oPYMCZV,572xshmOviSGH70oPYMCZV,3.42655
Ciao Adios,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,67,https://open.spotify.com/track/01BC4Xj5tfsfV8DLDrma7q,01BC4Xj5tfsfV8DLDrma7q,3.32955
Love The Way You Lie - Part III (Original Demo),Skylar Grey,The Buried Sessions of Skylar Grey,2012-01-01,45,https://open.spotify.com/track/4GSiy5JzJoWJ9GgMnroiLE,4GSiy5JzJoWJ9GgMnroiLE,4.16555
Coming Home - Part II / Bonus Track,Skylar Grey,Don't Look Down,2014-01-01,53,https://open.spotify.com/track/2EowclmjcHVK6W8xlngurh,2EowclmjcHVK6W8xlngurh,2.7471
Why,Sabrina Carpenter,Why,2017-07-07,63,https://open.spotify.com/track/1byScELwcJffsdL5QWa6Yk,1byScELwcJffsdL5QWa6Yk,2.8516
Shower,Becky G,Shower,2014-04-23,79,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,3DmW6y7wTEYHJZlLo1r6XJ,3.4361
God is a woman,Ariana Grande,Sweetener,2018-08-17,78,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,5OCJzvD7sykQEKHH7qAC3C,3.2924333333333333
Without Me,Halsey,Without Me,2018-10-04,40,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,3.361
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),2015-11-13,81,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G,2K87XMYnUMqLcX3zvtAF4G,3.202
Dress,Taylor Swift,reputation,2017-11-10,77,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,6oVxXO5oQ4pTpO8RSnkzvv,3.83955
i'm yours sped up,Isabel LaRosa,i'm yours,2022-10-28,70,https://open.spotify.com/track/4sFGNz4MYpGoz53ZGCwsiE,4sFGNz4MYpGoz53ZGCwsiE,2.1296666666666666
Flowers,Miley Cyrus,Flowers,2023-01-13,22,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,0yLdNVWF3Srea0uzk55zFn,3.3409
Calm Down (with Selena Gomez),Rema,Calm Down (with Selena Gomez),2022-08-25,82,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,0WtM2NBVQNNJLh6scP13H8,3.9886166666666667
Sunroof,Nicky Youre,Sunroof,2021-12-03,13,https://open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8,4h4QlmocP3IuwYEj2j14p8,2.7170833333333335
Escapism.,RAYE,Escapism. / The Thrill Is Gone.,2022-10-12,14,https://open.spotify.com/track/5Z2MiIZ5I3jJvvmeWMLbOQ,5Z2MiIZ5I3jJvvmeWMLbOQ,4.53955
As It Was,Harry Styles,Harry's House,2022-05-20,89,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,4Dvkj6JhhA12EX05fT7y2e,2.7883833333333334
People You Know,Selena Gomez,Rare,2020-01-10,76,https://open.spotify.com/track/63mdJr3NMY3wReOkNE6c6W,63mdJr3NMY3wReOkNE6c6W,3.2483333333333335
Mirror,IDER,Emotional Education,2019-07-19,49,https://open.spotify.com/track/5KRyIAm7l9tHnqtA6KbLsp,5KRyIAm7l9tHnqtA6KbLsp,3.652433333333333
Anti-Hero,Taylor Swift,Midnights,2022-10-21,84,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,0V3wPSX9ygBnCm8psDIegu,3.3448333333333333
See You Again,Miley Cyrus,Meet Miley Cyrus,2007-06-26,71,https://open.spotify.com/track/3AjyOYxBv8bByfBtG5o9dP,3AjyOYxBv8bByfBtG5o9dP,3.1742166666666667
See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),2015,83,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,2JzZzZUQj3Qff7wapcbKjc,3.8254166666666665
Silence,Marshmello,Silence,2017-08-11,81,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,7vGuf3Y35N4wmASOKLUVVU,3.0137
Dark Horse,Katy Perry,PRISM,2013-01-01,82,https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6,4jbmgIyjGoXjY01XxatOx6,3.594533333333333
Pretty Girl,Nightcore Red,Pretty Girl,2018-08-15,39,https://open.spotify.com/track/2dPDXBCfjb2VpNB2kkhlF0,2dPDXBCfjb2VpNB2kkhlF0,2.9426833333333335
Worst Day Of My Life,Subspace Super Highway,Worst Day Of My Life,2022-05-17,33,https://open.spotify.com/track/3uq27iB3IRU9Ou9HqdAZ0c,3uq27iB3IRU9Ou9HqdAZ0c,2.6501333333333332
Made You Look,Meghan Trainor,Takin' It Back,2022-10-21,79,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u,0QHEIqNKsMoOY5urbzN48u,2.2376
Dear Future Husband,Meghan Trainor,Title (Deluxe),2015-01-12,76,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC,3cU2wBxuV6nFiuf6PJZNlC,3.0704333333333333
"Whenever, Wherever",Shakira,Laundry Service,2001-11-13,79,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,2lnzGkdtDj5mtlcOW2yRtG,3.2693333333333334
Heartbeat,Nitecore,Heartbeat,2022-02-25,49,https://open.spotify.com/track/5y3M0g9NeTe4YKc0uBvVX1,5y3M0g9NeTe4YKc0uBvVX1,2.459633333333333
Angel With a Shotgun,The Cab,Symphony Soldier,2011,64,https://open.spotify.com/track/5A8jUZatix87xG0Zj6HSKG,5A8jUZatix87xG0Zj6HSKG,3.7182
Living Hell,Bella Poarch,Dolls EP,2022-08-12,62,https://open.spotify.com/track/6bTbMMEShyGyrcuIwtBlpA,6bTbMMEShyGyrcuIwtBlpA,2.9000333333333335
Shameless,Camila Cabello,Romance,2019-12-06,84,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN,2ogKhhoMClkFXek7ZgxAhN,3.6623666666666668
Moral of the Story,Ashe,Ashlyn,2021-05-07,77,https://open.spotify.com/track/69HzZ3ti9DLwb0GdWCGYSo,69HzZ3ti9DLwb0GdWCGYSo,3.3502666666666667
People,Libianca,People,2022-12-06,79,https://open.spotify.com/track/26b3oVLrRUaaybJulow9kz,26b3oVLrRUaaybJulow9kz,3.07985
Kill Bill,SZA,SOS,2022-12-08,86,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL,1Qrg8KqiBpW07V7PNxwwwL,2.5657666666666668
I Wanna Be Yours,Arctic Monkeys,AM,2013-09-09,93,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,5XeFesFbtLpXzIVDNQP22n,3.065933333333333
golden hour,JVKE,this is what ____ feels like (Vol. 1-4),2022-09-23,79,https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,5odlY52u43F5BjByhxg7wg,3.48765
What It Is (Block Boy) (with Kodak Black),Doechii,What It Is (Block Boy) (with Kodak Black),2023-03-17,68,https://open.spotify.com/track/1O8zCu3dLLPxkbGfIsbRgE,1O8zCu3dLLPxkbGfIsbRgE,3.722383333333333
Back To December,Taylor Swift,Speak Now,2010-10-25,65,https://open.spotify.com/track/5l6GqSxplqnZbLg0LTPQeG,5l6GqSxplqnZbLg0LTPQeG,4.884
The Story Of Us,Taylor Swift,Speak Now,2010-10-25,49,https://open.spotify.com/track/3lXekiVK1ZPZbKconsys73,3lXekiVK1ZPZbKconsys73,4.428
S&M,Rihanna,Loud,2010-11-16,74,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,0C4ejWmOTMv8vuYj85mf8m,4.058883333333333
Never Be the Same,Jessica Mauboy,Beautiful,2013-10-04,46,https://open.spotify.com/track/71RVcxj9HH4r6bkxG7spaQ,71RVcxj9HH4r6bkxG7spaQ,3.8813333333333335
Style,Taylor Swift,1989 (Deluxe),2014-01-01,80,https://open.spotify.com/track/0ug5NqcwcFR2xrfTkc7k8e,0ug5NqcwcFR2xrfTkc7k8e,3.85
Paper Rings,Taylor Swift,Lover,2019-08-23,78,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,4y5bvROuBDPr5fuwXbIBZR,3.7066666666666666
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,2019-08-23,76,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2Rk4JlNc2TPmZe2af99d45,3.216666666666667
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,Lover (Remix) [feat. Shawn Mendes],2019-11-13,68,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,3i9UVldZOE0aD0JnyfAZZ0,3.6884333333333332
Paint The Town Red,Doja Cat,Paint The Town Red,2023-08-04,81,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,2IGMVunIBsBLtEQyoI1Mu7,3.8625
Doin' Time,Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,80,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX,0Oqc0kKFsQ6MhFOLBNZIGX,3.369866666666667
Numb Little Bug,Em Beihold,Numb Little Bug,2022-01-28,72,https://open.spotify.com/track/3o9kpgkIcffx0iSwxhuNI2,3o9kpgkIcffx0iSwxhuNI2,2.8206166666666665
Make You Mine,PUBLIC,Make You Mine,2019-08-09,73,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,5iFwAOB2TFkPJk8sMlxP8g,3.8817666666666666
DARKSIDE,Neoni,DARKSIDE,2021-01-29,57,https://open.spotify.com/track/3GaeH4EFwtkY2IJfs85u8u,3GaeH4EFwtkY2IJfs85u8u,2.8
Gasolina,Daddy Yankee,Barrio Fino (Bonus Track Version),2004-07-13,56,https://open.spotify.com/track/228BxWXUYQPJrJYHDLOHkj,228BxWXUYQPJrJYHDLOHkj,3.21
Make Me Move,Culture Code,Make Me Move,2016-12-13,59,https://open.spotify.com/track/5ZAUiOlYURVJEJ5ktV03v5,5ZAUiOlYURVJEJ5ktV03v5,3.2842
Con Calma,Daddy Yankee,Con Calma,2019-01-24,81,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,5w9c2J52mkdntKOmRLeM2m,3.2204333333333333
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,7,2019-06-21,76,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,2.617766666666667
Night Changes,One Direction,FOUR (Deluxe),2014-11-17,89,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,5O2P9iiztwhomNh8xkR9lJ,3.776666666666667
Midnight Rain,Taylor Swift,Midnights,2022-10-21,76,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4,3rWDp9tBPQR9z6U5YyRSK4,2.9130333333333334
Angel With a Shotgun,Nightcore Collectives,Best of Nightcore,2022-06-10,50,https://open.spotify.com/track/6Ap1zrEjcbKKoUyE3taghj,6Ap1zrEjcbKKoUyE3taghj,3.2138333333333335
Mercy,Into The Nightcore,"Into The Nightcore, Vol. 8",2020-03-03,0,https://open.spotify.com/track/0gvA5jZdpY26vzdRPlX3HH,0gvA5jZdpY26vzdRPlX3HH,2.7252
Attention,Charlie Puth,Voicenotes,2018-05-11,83,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,5cF0dROlMOK5uNZtivgu50,3.4797666666666665
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Delirium (Deluxe),2015-11-06,79,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,3zHq9ouUJQFQRf3cm1rRLu,4.2089
Everytime We Touch - Radio Edit,Cascada,Original Me,2011-01-01,66,https://open.spotify.com/track/74PyndGWYtfs86n60lAsYW,74PyndGWYtfs86n60lAsYW,3.3186666666666667
like my father,Jax,like my father,2021-06-03,63,https://open.spotify.com/track/5YVmHTAsdWnoanWXB7AwZX,5YVmHTAsdWnoanWXB7AwZX,3.052216666666667
Cheri Cheri Lady,Modern Talking,Let's Talk About Love,1985,82,https://open.spotify.com/track/2aEuA8PSqLa17Y4hKPj5rr,2aEuA8PSqLa17Y4hKPj5rr,3.7722166666666666
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,78,https://open.spotify.com/track/0qcr5FMsEO85NAQjrlDRKo,0qcr5FMsEO85NAQjrlDRKo,3.7306666666666666
Who I Am,The Score,ATLAS,2017-10-13,54,https://open.spotify.com/track/4zIJHigfguvdm3O8c9KPeo,4zIJHigfguvdm3O8c9KPeo,3.5957666666666666
Control,Halsey,BADLANDS (Deluxe),2015-08-28,72,https://open.spotify.com/track/3SKzTIl9mW0DadTys9SFo3,3SKzTIl9mW0DadTys9SFo3,3.57935
Play with Fire (feat. Yacht Money),Sam Tinnesz,Play with Fire (feat. Yacht Money),2017-07-07,75,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,7vguMCv8uVuZLiQJ156u3Z,3.0115
"Money, Money, Money",ABBA,Arrival,1976,72,https://open.spotify.com/track/3lKN03PDeBnXZS7sDukRBt,3lKN03PDeBnXZS7sDukRBt,3.1071
Queen of Mean,Sarah Jeffery,Descendants 3 (Original TV Movie Soundtrack),2019-08-02,68,https://open.spotify.com/track/4o05DiC0RQ9DNtGJGauwna,4o05DiC0RQ9DNtGJGauwna,3.156616666666667
IDGAF,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,80,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,76cy1WJvNGJTj78UqeA5zr,3.632433333333333
On My Way,Alan Walker,On My Way,2019-03-21,75,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,4n7jnSxVLd8QioibtTDBDq,3.22995
Ignite,Alan Walker,Ignite,2018-05-11,72,https://open.spotify.com/track/1jLsirPDkUS2g4gnkYua58,1jLsirPDkUS2g4gnkYua58,3.5048
Roar,Katy Perry,PRISM,2013-01-01,81,https://open.spotify.com/track/27tNWlhdAryQY04Gb2ZhUI,27tNWlhdAryQY04Gb2ZhUI,3.7257666666666664
Side To Side,Ariana Grande,Dangerous Woman,2016-04-01,80,https://open.spotify.com/track/44ONERBHALxftQNWq6dmyd,44ONERBHALxftQNWq6dmyd,3.7693333333333334
Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,2017-09-29,74,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv,0yvPEnB032fojLfVluFjUv,3.396
Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,2000-05-16,83,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,6naxalmIoLFWR0siv8dnQQ,3.5193333333333334
Same Old Love,Selena Gomez,Revival (Deluxe),2015-10-09,72,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly,6ZANrVuAMp2rpjhfbOuJly,3.818
Come & Get It,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,73,https://open.spotify.com/track/6LoQHIo74tOzQ8EsLEkhgF,6LoQHIo74tOzQ8EsLEkhgF,3.866433333333333
True Love (feat. Lily Allen),P!nk,The Truth About Love,2012-09-18,69,https://open.spotify.com/track/1QNqrsNQ1JVLEwncov3lEY,1QNqrsNQ1JVLEwncov3lEY,3.84555
22,Taylor Swift,Red (Big Machine Radio Release Special),2012-10-22,67,https://open.spotify.com/track/6ce41JVa6KFaryfmC2bu2W,6ce41JVa6KFaryfmC2bu2W,3.8686666666666665
We Are Never Ever Getting Back Together,Taylor Swift,Red (Big Machine Radio Release Special),2012-10-22,72,https://open.spotify.com/track/0VwNdo84DaVYLIkbVO86ND,0VwNdo84DaVYLIkbVO86ND,3.2191
"How Far I'll Go - From ""Moana""",Alessia Cara,"How Far I'll Go (From ""Moana"")",2016-10-28,62,https://open.spotify.com/track/5EbX5xL3O2xT8FxCpYzgUO,5EbX5xL3O2xT8FxCpYzgUO,2.9252833333333332
This Is What You Came For,Calvin Harris,This Is What You Came For,2016-04-29,80,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,3.7026666666666666
Chemtrails Over The Country Club,Lana Del Rey,Chemtrails Over The Country Club,2021-03-19,81,https://open.spotify.com/track/7bPWdJgx8vek7S5i5yAtvG,7bPWdJgx8vek7S5i5yAtvG,4.5196
She,Selena Gomez,Rare (Deluxe),2020-04-09,52,https://open.spotify.com/track/1z1ztKUrDr09ZSMDnN3QIG,1z1ztKUrDr09ZSMDnN3QIG,2.8833166666666665
Love Will Remember,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,55,https://open.spotify.com/track/0OkJtCF6yQIdK11ge58uXD,0OkJtCF6yQIdK11ge58uXD,3.506
Look At Her Now,Selena Gomez,Rare,2020-01-10,63,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr,7eOkHIcaoUhngxxypM5Ajr,2.7099166666666665
Single Soon,Selena Gomez,Single Soon,2023-08-25,72,https://open.spotify.com/track/6iF4RgIjDvDqyW13PezSj3,6iF4RgIjDvDqyW13PezSj3,2.8609166666666668
Lose You To Love Me,Selena Gomez,Rare,2020-01-10,81,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,3.4409666666666667
If We Have Each Other (Always By Her Side) - Sped Up Version,sped up nightcore,If We Have Each Other (Always By Her Side) [Sped Up Version],2023-04-10,55,https://open.spotify.com/track/1B2mOfWYc7EatMwnVx1g1x,1B2mOfWYc7EatMwnVx1g1x,2.61625
Beautiful Things,Benson Boone,Beautiful Things,2024-01-18,88,https://open.spotify.com/track/6tNQ70jh4OwmPGpYy6R2o9,6tNQ70jh4OwmPGpYy6R2o9,3.0050666666666666
Youngblood,5 Seconds of Summer,Youngblood (Deluxe),2018-06-15,83,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,3.3902833333333335
Set Fire to the Rain,Adele,21,2011-01-24,84,https://open.spotify.com/track/3di5hcvxxciiqwMH1jarhY,3di5hcvxxciiqwMH1jarhY,4.04955
Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,83,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,2vwlzO0Qp8kfEtzTsCXfyE,3.6893333333333334
Carol Of The Bells,Lindsey Stirling,Warmer In The Winter (Deluxe Edition),2018-10-19,67,https://open.spotify.com/track/0byPyCPX9mfGMiAGVZxasq,0byPyCPX9mfGMiAGVZxasq,2.7682166666666665
Empathy,Crystal Castles,Crystal Castles (II),2010-01-01,71,https://open.spotify.com/track/2R3heksil8zmzSFUwYQIPC,2R3heksil8zmzSFUwYQIPC,4.1851
Don’t Blame Me,Taylor Swift,reputation,2017-11-10,85,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,1R0a2iXumgCiFb7HEZ7gUE,3.9402166666666667
Let Her Go,Passenger,All the Little Lights (Deluxe),2013-11-29,79,https://open.spotify.com/track/2pUpNOgJBIBCcjyQZQ00qU,2pUpNOgJBIBCcjyQZQ00qU,4.2122166666666665
Skyfall,Adele,Skyfall,2012-10-04,86,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,4.774666666666667
Stan,Eminem,The Marshall Mathers LP,2000-05-23,82,https://open.spotify.com/track/3UmaczJpikHgJFyBTAJVoz,3UmaczJpikHgJFyBTAJVoz,6.7351
Comforter (Lover of My Soul),7 Hills Worship,Comforter (Lover of My Soul),2023-09-22,39,https://open.spotify.com/track/256g3TRJYNxtG09lcZdgOL,256g3TRJYNxtG09lcZdgOL,3.124616666666667
Ride It,Jay Sean,My Own Way,2008,68,https://open.spotify.com/track/2YSrlOiR9kyiqUURfYwDXI,2YSrlOiR9kyiqUURfYwDXI,3.16755
Rolling in the Deep,Adele,21,2011-01-24,82,https://open.spotify.com/track/4OSBTYWVwsQhGLF9NHvIbR,4OSBTYWVwsQhGLF9NHvIbR,3.80155
Hello,Adele,25,2015-11-20,77,https://open.spotify.com/track/1Yk0cQdMLx5RzzFTYwmuld,1Yk0cQdMLx5RzzFTYwmuld,4.925033333333333
Those Eyes - Sped Up,New West,Those Eyes (Alternate Versions),2022-07-20,71,https://open.spotify.com/track/6XDBohkvajOwoqr8jHPjzQ,6XDBohkvajOwoqr8jHPjzQ,2.7943
Be Alright,Dean Lewis,Be Alright,2018-06-29,77,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,3EPXxR3ImUwfayaurPi3cm,3.272883333333333
Down,Jay Sean,All Or Nothing,2009-01-01,80,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,6cmm1LMvZdB5zsCwX5BjqE,3.5417666666666667
End of Beginning,Djo,DECIDE,2022-09-16,90,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,3qhlB30KknSejmIvZZLjOD,2.6540833333333333
Praise Jah In The Moonlight,YG Marley,Praise Jah In The Moonlight,2023-12-27,78,https://open.spotify.com/track/3h5TiWTqGxjSjFrbruPFH9,3h5TiWTqGxjSjFrbruPFH9,4.384
Wait a Minute!,WILLOW,ARDIPITHECUS,2015-12-18,62,https://open.spotify.com/track/5e08a8D8T3z4LDXbUIjxKQ,5e08a8D8T3z4LDXbUIjxKQ,3.275333333333333
Like I Do,J.Tajor,Like I Do,2022-03-04,68,https://open.spotify.com/track/1TiZWEsxN85yLJBq56K8mG,1TiZWEsxN85yLJBq56K8mG,2.4857
Favorite,Isabel LaRosa,Favorite,2024-03-29,79,https://open.spotify.com/track/3QJsSWa0Xo8MfaRn1gr4Be,3QJsSWa0Xo8MfaRn1gr4Be,2.2268
Favorite Girl,Justin Bieber,My World,2009-01-01,74,https://open.spotify.com/track/4nTjkWK590oBDcnIxTr1mI,4nTjkWK590oBDcnIxTr1mI,4.279983333333333
